Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1789493784,193893937,47,0,0,0,0.00,6.52
1789493785,193935032,37,0,0,0,0.00,7.29
1789493786,193879128,52,0,0,0,0.00,10.00
1789493787,194119221,50,0,0,0,0.00,20.18
1789493788,193911320,37,1,1,0,0.00,10.10
1789493789,193902418,46,1,1,0,0.00,10.10
1789493790,193795517,63,0,0,0,0.00,15.00
1789493791,193894614,51,0,0,0,0.00,16.50
1789493792,193792715,49,0,0,0,0.00,5.49
1789493793,193916813,56,0,0,0,0.00,24.75
1789493794,193888914,52,0,0,0,0.00,14.00
1789493795,193884015,56,0,1,0,0.00,10.42
1789493796,193895117,43,0,1,0,0.00,8.42
1789493797,193889219,35,0,0,0,0.00,7.22
1789493798,193887322,59,2,2,0,0.00,14.14
1789493799,193899425,40,0,0,0,0.00,8.25
1789493800,193884530,55,2,2,0,0.00,10.53
1789493801,194195631,61,0,0,0,0.00,12.00
1789493802,193879740,53,1,0,0,0.00,8.42
1789493803,195186829,36,0,0,0,2.00,13.59
1789493804,193916952,34,1,1,0,0.00,6.25
1789493805,193876060,28,1,1,0,0.00,7.07
1789493806,193899167,46,0,1,0,0.00,13.00
1789493807,194739265,57,1,0,0,0.00,12.50
1789493808,193925384,36,0,0,0,0.00,7.29
1789493809,193922494,57,0,2,0,0.00,11.00
1789493810,193894604,49,0,0,0,0.00,12.37
1789493811,193931715,9,0,0,0,0.00,3.96
1789493812,193883827,76,0,0,0,0.00,16.83
1789493813,195392919,51,1,1,0,0.00,16.50
1789493814,193900051,46,0,0,0,0.00,12.87
1789493815,193801165,59,0,0,0,0.00,12.63
1789493816,195269260,47,0,0,0,2.00,13.86
1789493817,193985391,60,1,1,0,0.00,15.15
1789493818,193912507,44,0,0,0,0.00,11.22
1789493819,193894622,46,0,0,0,0.00,7.14
1789493820,193883739,50,0,0,0,0.00,7.45
1789493821,193881855,45,0,0,0,0.00,8.42
1789493822,193888973,43,0,0,0,0.00,11.88
1789493823,193939090,15,1,1,0,0.00,1.04
1789493824,195025194,47,1,1,0,0.00,9.18
1789493825,193868328,61,0,0,0,0.00,9.47
1789493826,193915447,46,0,0,0,0.00,13.00
1789493827,193961567,83,1,0,0,0.00,13.83
1789493828,193781690,62,0,0,0,0.00,13.40
1789493829,193876810,36,0,0,0,0.00,10.00
1789493830,194101929,34,0,0,0,2.00,9.09
1789493831,193887054,44,0,0,0,0.00,9.38
1789493832,193920177,41,2,2,0,0.00,10.31
1789493833,193877301,54,0,0,0,0.00,12.37
1789493834,193878425,50,1,1,0,0.00,8.51
1789493835,193884550,39,1,1,0,0.00,9.09
1789493836,194949661,50,2,1,0,0.00,6.52
1789493837,193798802,59,1,1,0,0.00,14.43
1789493838,193883927,46,0,0,0,0.00,14.71
1789493839,193781056,57,2,2,0,0.00,11.11
1789493840,194072179,67,0,0,0,0.00,15.46
1789493841,194985296,48,0,0,0,0.00,10.31
1789493842,193847439,21,0,0,0,0.00,7.92
1789493843,193890568,75,0,0,0,0.00,11.34
1789493844,193971697,58,0,0,0,0.00,13.27
1789493845,193798829,44,0,0,0,0.00,11.22
1789493846,193879959,44,0,0,0,0.00,11.11
1789493847,193882090,65,0,0,0,0.00,17.65
1789493848,193697225,51,0,0,0,0.00,13.13
1789493849,193883355,50,0,0,0,0.00,13.86
1789493850,193783490,54,0,0,0,0.00,9.47
1789493851,193888622,48,0,0,0,0.00,14.85
1789493852,194643746,60,0,0,0,0.00,13.27
1789493853,193891891,43,0,0,0,0.00,20.20
1789493854,193935026,41,1,1,0,0.00,10.10
1789493855,194283157,56,0,0,0,0.00,11.46
1789493856,193796300,55,0,0,0,0.00,15.84
1789493857,193881436,50,3,2,0,0.00,13.27
1789493858,193888573,42,0,0,0,0.00,6.25
1789493859,193771713,31,0,0,0,0.00,8.08
1789493860,195516829,67,0,1,0,0.00,10.64
1789493861,193985988,75,0,0,0,0.00,20.59
1789493862,193882129,46,2,2,0,0.00,13.00
1789493863,193880269,48,0,0,0,0.00,11.22
1789493864,194547401,41,1,0,0,0.00,14.56
1789493865,193907551,39,0,0,0,0.00,8.08
1789493866,193872693,48,0,0,0,0.00,8.42
1789493867,193913835,49,0,0,0,0.00,15.53
1789493868,193950977,42,0,0,0,0.00,8.08
1789493869,193900121,53,1,1,0,0.00,12.12
1789493870,193887266,45,0,1,0,0.00,11.11
1789493871,193888410,42,0,0,0,0.00,8.25
1789493872,193787556,66,1,1,0,0.00,19.23
1789493873,193898701,48,0,0,0,0.00,10.20
1789493874,193932846,40,0,0,0,0.00,11.88
1789493875,193883993,54,1,3,0,0.00,9.18
1789493876,193890141,42,0,0,0,0.00,9.18
1789493877,193901288,38,1,1,0,0.00,10.10
1789493878,193913436,46,0,0,0,0.00,11.34
1789493879,193897585,35,0,0,0,0.00,9.00
1789493880,193931734,37,1,1,0,0.00,9.18
1789493881,193887884,51,1,1,0,0.00,8.33
1789493882,193903034,32,1,1,0,0.00,9.09
1789493883,193918185,27,0,0,0,0.00,3.12
1789493884,193880337,39,0,1,0,0.00,6.25
1789493885,193875489,53,2,2,0,0.00,15.00
1789493886,193972640,60,0,0,0,0.00,13.27
1789493887,193809795,97,1,1,0,0.00,20.20
1789493888,196806909,43,0,0,0,0.00,8.16
1789493889,193884101,53,0,0,0,0.00,13.86
1789493890,193899255,47,0,0,0,0.00,7.45
1789493891,195377391,63,0,0,0,2.00,16.00
1789493892,193889566,42,0,0,0,0.00,10.31
1789493893,193890721,80,0,0,0,0.00,13.04
1789493894,193803879,49,0,0,0,0.00,5.49
1789493895,193900035,15,1,1,0,0.00,5.94
1789493896,193909192,79,1,0,0,0.00,13.27
1789493897,193882350,44,2,3,0,0.00,6.45
1789493898,194769497,47,0,0,0,0.00,5.21
1789493899,195462647,55,0,0,0,0.00,8.51
1789493900,193881827,44,0,0,0,0.00,12.87
1789493901,193899987,35,0,0,0,0.00,9.00
1789493902,193903147,53,1,1,0,0.00,14.14
1789493903,193781310,43,1,1,0,0.00,13.73
1789493904,193926469,46,2,1,0,0.00,10.53
1789493905,193887632,45,0,0,0,0.00,12.00
1789493906,193901794,51,0,0,0,0.00,12.12
1789493907,193900957,33,0,0,0,0.00,7.07
1789493908,195336102,45,1,1,0,0.00,10.10
1789493909,193795286,51,0,0,0,0.00,17.53
1789493910,193890449,51,0,0,0,0.00,10.20
1789493911,193880614,44,0,1,0,0.00,15.38
1789493912,193916779,34,0,0,0,0.00,10.89
1789493913,193669948,41,0,0,0,0.00,17.71
1789493914,193901111,33,1,0,0,0.00,5.21
1789493915,193890278,65,0,0,0,0.00,18.87
1789493916,193904445,47,1,1,0,0.00,12.24
1789493917,193875614,56,0,0,0,0.00,11.22
1789493918,193881782,51,0,0,0,0.00,14.85
1789493919,193900950,49,0,0,0,0.00,9.38
1789493920,193784121,51,0,0,0,0.00,14.00
1789493921,193810291,43,0,0,0,0.00,8.25
1789493922,193808461,63,0,1,0,0.00,21.36
1789493923,193893630,52,0,0,0,0.00,7.53
1789493924,195305784,47,0,0,0,0.00,11.11
1789493925,195361955,51,0,0,0,2.00,6.45
1789493926,193867146,51,0,0,0,0.00,14.00
1789493927,193952317,51,1,1,0,0.00,7.61
1789493928,193878491,41,1,1,0,0.00,10.10
1789493929,193888665,31,1,1,0,0.00,8.25
1789493930,194364833,63,0,0,0,0.00,16.67
1789493931,193886013,42,0,0,0,0.00,12.37
1789493932,193878188,50,1,1,0,0.00,10.42
1789493933,193844364,32,0,0,0,0.00,5.21
1789493934,193893540,53,0,0,0,0.00,12.12
1789493935,193883716,45,1,1,0,0.00,11.22
1789493936,197688844,50,0,0,0,0.00,23.00
1789493937,193896070,54,0,0,0,0.00,22.45
1789493938,193899248,43,0,0,0,0.00,10.20
1789493939,193612430,47,0,0,0,0.00,13.86
1789493940,194656595,54,0,1,0,0.00,14.00
1789493941,193963783,37,0,0,0,0.00,6.32
1789493942,193938963,22,1,2,0,0.00,5.00
1789493943,193882144,29,0,0,0,0.00,10.78
1789493944,193896324,59,0,0,0,0.00,16.33
1789493945,193888506,48,0,0,0,0.00,9.28
1789493946,194074685,67,0,0,0,0.00,11.58
1789493947,193941868,91,1,1,0,0.00,19.59
1789493948,195157035,58,0,0,0,0.00,11.34
1789493949,194896221,63,0,0,0,0.00,22.64
1789493950,195886392,52,0,0,0,0.00,10.31
1789493951,193892601,40,0,0,0,0.00,11.11
1789493952,193839786,39,0,0,0,0.00,7.22
1789493953,193924970,57,1,1,0,0.00,13.86
1789493954,193893155,44,0,0,0,0.00,9.18
1789493955,193905341,32,1,1,0,0.00,5.21
1789493956,194549518,49,1,1,0,0.00,9.47
1789493957,194698703,47,0,0,0,0.00,10.20
1789493958,193782902,37,0,1,0,0.00,9.09
1789493959,193879088,53,0,0,0,0.00,12.37
1789493960,193891275,54,0,0,0,0.00,9.47
1789493961,193888464,50,0,1,0,0.00,10.42
1789493962,193888652,40,0,0,0,0.00,8.16
1789493963,193887841,38,0,0,0,0.00,7.22
1789493964,193876031,62,0,0,0,0.00,10.53
1789493965,194072219,46,0,0,0,0.00,10.20
1789493966,193923411,57,0,1,0,0.00,16.50
1789493967,193792604,37,0,0,0,0.00,7.22
1789493968,193951793,34,0,0,0,0.00,9.09
1789493969,193762987,56,0,0,0,0.00,14.85
1789493970,193912177,60,1,1,0,0.00,15.69
1789493971,193919370,44,0,1,0,0.00,13.00
1789493972,193886563,52,1,1,0,0.00,9.38
1789493973,193713759,33,0,1,0,0.00,21.78
1789493974,193824952,67,1,1,0,0.00,13.27
1789493975,193793146,58,0,0,0,0.00,14.14
1789493976,193875340,39,0,1,0,0.00,6.32
1789493977,193939535,46,1,1,0,0.00,12.00
1789493978,193930730,51,1,1,0,0.00,9.47
1789493979,193815928,50,0,0,0,0.00,14.14
1789493980,194536115,59,0,1,0,0.00,12.37
1789493981,193792322,55,0,0,0,0.00,14.14
1789493982,193892518,51,1,1,0,0.00,13.27
1789493983,193879716,49,0,0,0,0.00,11.34
1789493984,193905914,52,1,1,0,0.00,15.00
1789493985,193905112,67,0,0,0,0.00,12.63
1789493986,196547278,34,0,0,0,0.00,8.16
1789493987,196910472,49,0,1,0,0.00,9.38
1789493988,196034684,43,0,0,0,0.00,8.42
1789493989,193887911,45,0,0,0,0.00,10.20
1789493990,193792113,73,0,0,0,0.00,16.33
1789493991,193879314,47,0,0,0,0.00,7.22
1789493992,193789516,50,0,0,0,0.00,10.31
1789493993,193918717,36,0,0,0,0.00,7.22
1789493994,193817920,59,0,0,0,0.00,15.00
1789493995,193814123,42,0,0,0,0.00,8.08
1789493996,193787327,33,0,0,0,0.00,9.09
1789493997,193886529,33,0,0,0,0.00,9.09
1789493998,193951733,54,0,0,0,0.00,16.50
1789493999,193881938,34,0,0,0,0.00,8.16
1789494000,193797144,54,0,1,0,0.00,7.14
1789494001,193889348,45,1,1,0,0.00,13.86
1789494002,193918554,34,0,0,0,0.00,10.89
1789494003,193889760,27,0,0,0,0.00,8.00
1789494004,193897967,71,1,1,0,0.00,13.54
1789494005,196736137,64,0,0,0,0.00,18.45
1789494006,193884381,68,0,0,0,0.00,13.54
1789494007,193811590,88,2,2,0,0.00,20.41
1789494008,194119794,57,1,1,0,0.00,13.27
1789494009,193634009,47,0,0,0,0.00,7.14
1789494010,193883215,49,0,0,0,0.00,9.38
1789494011,193795425,56,0,0,0,0.00,6.38
1789494012,195533613,50,0,1,0,0.00,12.24
1789494013,193884844,53,0,0,0,0.00,14.00
1789494014,193900055,49,0,0,0,0.00,9.38
1789494015,193800267,55,0,0,0,0.00,9.47
1789494016,193871477,56,0,0,0,0.00,10.42
1789494017,193804690,81,0,0,0,0.00,12.50
1789494018,193795902,43,0,1,0,0.00,6.38
1789494019,194804102,47,0,0,0,0.00,9.47
1789494020,194282322,31,0,0,0,0.00,6.19
1789494021,193786542,59,0,0,0,0.00,10.31
1789494022,193879754,41,0,0,0,0.00,7.29
1789494023,193886968,51,0,0,0,0.00,10.42
1789494024,194695172,49,0,0,0,0.00,14.00
1789494025,193884398,53,0,0,0,0.00,11.34
1789494026,196032586,53,1,1,0,0.00,14.71
1789494027,193922828,63,0,0,0,0.00,20.19
1789494028,194834033,65,0,1,0,0.00,18.63
1789494029,194963248,48,0,0,0,0.00,8.42
1789494030,193887479,55,0,0,0,0.00,13.86
1789494031,193833697,44,0,0,0,0.00,12.87
1789494032,193788915,58,2,2,0,0.00,13.86
1789494033,193688134,52,0,0,0,0.00,22.22
1789494034,193874350,41,0,0,0,0.00,11.11
1789494035,193791570,53,0,0,0,0.00,9.28
1789494036,193943788,37,0,0,0,0.00,10.20
1789494037,195267990,73,1,1,0,0.00,19.80
1789494038,193870228,58,0,0,0,0.00,12.37
1789494039,193924448,42,0,0,0,0.00,12.00
1789494040,193885669,49,0,0,0,0.00,14.71
1789494041,194849878,51,0,0,0,0.00,9.47
1789494042,194407105,50,2,2,0,0.00,9.47
1789494043,195284316,49,0,0,0,0.00,13.00
1789494044,193919556,48,0,1,0,0.00,7.61
1789494045,193793780,45,0,0,0,0.00,13.73
1789494046,193971001,45,0,0,0,0.00,11.11
1789494047,194199221,43,0,1,0,0.00,10.20
1789494048,193693451,50,0,0,0,0.00,7.53
1789494049,193787674,80,1,1,0,0.00,18.37
1789494050,193899898,37,2,2,0,0.00,12.00
1789494051,193882123,64,0,0,0,0.00,13.40
1789494052,195299330,57,0,0,0,0.00,12.50
1789494053,193786575,54,0,0,0,0.00,10.31
1789494054,193881800,58,1,1,0,0.00,18.63
1789494055,193915026,61,0,1,0,0.00,18.18
1789494056,193783254,63,0,0,0,0.00,15.31
1789494057,193783481,58,0,0,0,0.00,13.27
1789494058,193885707,45,0,0,0,0.00,9.09
1789494059,201981832,36,0,0,0,20.00,9.00
1789494060,193703166,79,0,0,0,0.00,15.31
1789494061,193692395,67,0,0,0,0.00,15.31
1789494062,193688624,35,0,0,0,0.00,7.22
1789494063,193700853,32,0,0,0,0.00,6.12
1789494064,194594071,49,0,0,0,0.00,13.13
1789494065,193806311,56,0,0,0,0.00,15.00
1789494066,193778542,77,0,0,0,0.00,20.20
1789494067,193847772,76,0,0,0,0.00,14.58
1789494068,193795004,61,0,0,0,0.00,15.31
1789494069,195812210,52,0,0,0,2.00,15.69
1789494070,193946465,49,1,1,0,0.00,7.53
1789494071,193788700,53,1,1,0,0.00,6.38
1789494072,193884931,42,0,0,0,0.00,10.20
1789494073,193868164,50,0,0,0,0.00,14.85
1789494074,193886397,41,0,0,0,0.00,8.33
1789494075,193886631,52,0,0,0,0.00,10.42
1789494076,195725841,48,0,0,0,0.00,12.87
1789494077,193919099,48,0,0,0,0.00,12.24
1789494078,196924295,50,1,1,0,0.00,11.22
1789494079,193870569,35,0,0,0,0.00,12.00
1789494080,193790806,64,1,0,0,0.00,19.42
1789494081,193889040,47,0,0,0,0.00,11.34
1789494082,193889276,40,1,1,0,0.00,13.73
1789494083,193881513,38,0,0,0,0.00,11.00
1789494084,193937749,39,0,0,0,0.00,10.00
1789494085,193879987,62,0,0,0,0.00,10.20
1789494086,193893224,39,0,1,0,0.00,8.25
1789494087,193931462,51,0,0,0,0.00,13.00
1789494088,194476693,24,0,0,0,0.00,4.12
1789494089,193876939,50,0,1,0,0.00,6.45
1789494090,193793179,50,0,1,0,0.00,9.38
1789494091,193888417,65,0,0,0,0.00,16.00
1789494092,193873657,52,1,0,0,0.00,10.42
1789494093,193677900,62,0,0,0,0.00,23.47
1789494094,193890137,40,0,0,0,0.00,5.21
1789494095,193797379,53,0,0,0,0.00,13.13
1789494096,193818620,50,0,0,0,0.00,8.51
1789494097,193835861,57,0,0,0,0.00,11.46
1789494098,194531094,60,0,0,0,0.00,11.46
1789494099,193879344,42,1,1,0,0.00,13.59
1789494100,193922586,42,0,0,0,0.00,12.00
1789494101,193886829,50,0,0,0,0.00,13.00
1789494102,193887072,43,0,0,0,0.00,12.00
1789494103,193880315,52,0,0,0,0.00,15.84
1789494104,193782560,48,0,0,0,0.00,15.38
1789494105,193869803,48,0,0,0,0.00,11.22
1789494106,194578038,52,1,1,0,0.00,6.52
1789494107,193810293,50,0,0,0,0.00,11.34
1789494108,193935536,53,1,0,0,0.00,8.51
1789494109,193882782,45,0,0,0,0.00,8.51
1789494110,196385996,51,1,1,0,0.00,12.24
1789494111,193723276,18,0,0,0,0.00,1.03
1789494112,193795522,64,0,0,0,0.00,14.43
1789494113,196498734,76,1,1,0,0.00,16.33
1789494114,193817015,45,1,1,0,0.00,8.33
1789494115,193793263,44,0,0,0,0.00,11.22
1789494116,193821510,48,1,1,0,0.00,13.13
1789494117,193842758,55,0,0,0,0.00,16.67
1789494118,193892005,45,0,0,0,0.00,12.37
1789494119,193915254,31,1,1,0,0.00,7.07
1789494120,193785504,62,0,0,0,0.00,6.38
1789494121,193890752,53,1,1,0,0.00,12.24
1789494122,193925002,24,0,0,0,0.00,4.12
1789494123,193880252,32,0,0,0,0.00,6.19
1789494124,193907502,52,0,0,0,0.00,10.42
1789494125,193790754,45,0,0,0,0.00,9.28
1789494126,193924003,66,0,0,0,0.00,16.00
1789494127,193942254,78,0,0,0,0.00,15.79
1789494128,193890507,71,1,1,0,0.00,17.17
1789494129,193946758,43,1,1,0,0.00,12.00
1789494130,193783012,55,0,0,0,0.00,11.34
1789494131,193833264,53,0,0,0,0.00,10.42
1789494132,193916516,46,0,0,0,0.00,9.38
1789494133,193790771,50,1,0,0,0.00,16.00
1789494134,193887023,37,1,1,0,0.00,11.88
1789494135,193931276,49,0,0,0,0.00,10.20
1789494136,193849531,55,1,1,0,0.00,13.40
1789494137,193808786,42,0,0,0,0.00,9.18
1789494138,193888040,38,0,0,0,0.00,10.10
1789494139,193907295,48,1,2,0,0.00,15.69
1789494140,193981549,41,0,0,0,0.00,8.25
1789494141,194746795,48,1,1,0,2.00,11.22
1789494142,193795063,35,0,0,0,0.00,9.00
1789494143,193784320,54,0,0,0,0.00,13.27
1789494144,193889575,44,1,1,0,0.00,14.71
1789494145,193906832,52,0,0,0,0.00,14.29
1789494146,193797090,52,0,0,0,0.00,6.45
1789494147,193935346,40,0,0,0,0.00,6.32
1789494148,193913604,52,0,0,0,0.00,12.12
1789494149,193880863,41,0,0,0,0.00,5.26
1789494150,195286103,55,0,0,0,0.00,11.46
1789494151,193938379,44,1,2,0,0.00,12.87
1789494152,194933626,60,0,0,0,0.00,16.83
1789494153,193692901,40,0,0,0,0.00,23.00
1789494154,193897158,44,0,0,0,0.00,10.89
1789494155,193899418,38,0,0,0,0.00,10.00
1789494156,195705655,66,1,1,0,0.00,15.31
1789494157,193887939,44,0,0,0,0.00,11.22
1789494158,195273182,43,0,0,0,0.00,7.37
1789494159,193792462,57,0,0,0,0.00,12.63
1789494160,195445703,50,0,0,0,0.00,13.27
1789494161,196000958,44,0,0,0,0.00,13.00
1789494162,193883247,65,0,0,0,0.00,16.00
1789494163,193894509,38,0,0,0,0.00,5.32
1789494164,193806773,42,0,0,0,0.00,5.43
1789494165,193865035,58,0,0,0,0.00,12.12
1789494166,193894298,41,0,0,0,0.00,11.00
1789494167,195824537,49,1,1,0,0.00,8.25
1789494168,193829826,48,1,1,0,0.00,13.13
1789494169,193930089,45,0,0,0,0.00,8.16
1789494170,193906354,49,1,1,0,0.00,13.86
1789494171,193901619,64,1,1,0,0.00,12.12
1789494172,193791885,43,0,0,0,0.00,11.00
1789494173,193916149,56,0,0,0,0.00,10.42
1789494174,194826403,39,0,0,0,2.00,10.10
1789494175,194524673,58,0,0,0,0.00,15.15
1789494176,195090932,44,0,0,0,0.00,13.40
1789494177,193879214,35,0,0,0,0.00,5.26
1789494178,193883481,45,0,0,0,0.00,8.33
1789494179,196562714,49,1,1,0,2.00,13.00
1789494180,193883015,47,0,0,0,0.00,12.12
1789494181,193887283,58,1,2,0,0.00,14.00
1789494182,193888551,34,1,2,0,0.00,8.42
1789494183,195560798,18,0,0,0,0.00,3.06
1789494184,193886088,45,0,0,0,0.00,12.00
1789494185,193887357,43,0,0,0,0.00,8.33
1789494186,193846627,69,0,0,0,0.00,12.63
1789494187,193880896,81,1,1,0,0.00,21.00
1789494188,193882165,42,0,0,0,0.00,9.18
1789494189,193881435,55,0,0,0,0.00,11.34
1789494190,193887705,43,1,1,0,0.00,11.88
1789494191,193897976,42,0,0,0,0.00,8.25
1789494192,193880247,47,0,0,0,0.00,16.83
1789494193,195057503,37,0,0,0,0.00,9.09
1789494194,195630767,56,0,0,0,0.00,11.46
1789494195,193919061,54,0,1,0,0.00,14.85
1789494196,193812334,38,0,0,0,0.00,9.18
1789494197,193886605,46,0,0,0,0.00,12.00
1789494198,193879878,46,1,1,0,0.00,12.87
1789494199,193904151,42,1,1,0,0.00,16.35
1789494200,193809425,54,0,0,0,0.00,15.69
1789494201,196334666,46,1,1,0,0.00,8.51
1789494202,193941970,58,0,0,0,0.00,14.85
1789494203,193990244,51,0,0,0,0.00,11.46
1789494204,193880519,50,0,0,0,0.00,12.12
1789494205,194329788,38,1,0,0,0.00,13.59
1789494206,193785070,57,0,0,0,0.00,13.59
1789494207,194646334,41,0,0,0,2.00,11.11
1789494208,194130616,54,0,0,0,0.00,16.49
1789494209,194194890,41,0,0,0,0.00,11.88
1789494210,193920170,45,0,0,0,0.00,7.37
1789494211,193934446,45,1,1,0,0.00,14.85
1789494212,193823724,54,0,0,0,0.00,16.67
1789494213,203550876,37,0,1,0,0.00,9.90
1789494214,195826252,54,0,0,0,0.00,22.92
1789494215,193917553,40,0,0,0,0.00,10.10
1789494216,193874831,37,0,0,0,0.00,9.09
1789494217,193902109,40,0,0,0,0.00,8.33
1789494218,193932386,44,0,0,0,0.00,6.32
1789494219,194259660,50,1,1,0,0.00,12.12
1789494220,193896944,47,1,1,0,0.00,10.53
1789494221,193932222,29,0,0,0,0.00,5.21
1789494222,193899502,52,1,0,0,0.00,13.13
1789494223,193898781,31,0,0,0,0.00,8.08
1789494224,193880061,53,0,0,0,0.00,9.57
1789494225,193951340,58,0,1,0,0.00,18.00
1789494226,193880621,41,0,0,0,0.00,6.32
1789494227,193853902,35,1,1,0,0.00,10.00
1789494228,194294177,36,1,1,0,0.00,9.09
1789494229,193922462,27,1,1,0,0.00,12.50
1789494230,193904744,38,0,1,0,0.00,10.00
1789494231,193885026,57,0,0,0,0.00,12.37
1789494232,193887307,39,0,0,0,0.00,14.42
1789494233,193881589,49,0,0,0,0.00,13.86
1789494234,193883872,34,0,0,0,0.00,9.00
1789494235,193881154,47,0,0,0,0.00,10.31
1789494236,194607428,51,0,0,0,0.00,12.24
1789494237,193890720,39,0,0,0,0.00,9.09
1789494238,193884003,46,1,1,0,0.00,11.34
1789494239,194987273,36,0,1,0,0.00,8.91
1789494240,193793572,51,0,0,0,0.00,11.22
1789494241,193796856,53,0,0,0,0.00,10.53
1789494242,193892139,31,0,0,0,0.00,2.17
1789494243,193881424,22,0,0,0,0.00,4.08
1789494244,194799697,57,0,0,0,0.00,11.46
1789494245,193889994,56,0,0,0,0.00,13.86
1789494246,193907279,65,0,0,0,0.00,18.63
1789494247,193799566,87,2,1,0,0.00,15.05
1789494248,193899850,53,0,0,0,0.00,14.00
1789494249,193913136,43,0,0,0,0.00,12.00
1789494250,195973396,48,0,0,0,2.00,12.12
1789494251,193880710,45,1,1,0,0.00,8.33
1789494252,193910996,36,1,1,0,0.00,11.76
1789494253,193917283,60,1,1,0,0.00,15.15
1789494254,193913571,42,0,0,0,0.00,7.29
1789494255,193797860,61,0,0,0,0.00,14.29
1789494256,193919146,50,0,0,0,0.00,12.24
1789494257,193787436,51,0,0,0,0.00,9.38
1789494258,193905723,38,1,1,0,0.00,10.10
1789494259,193892012,58,1,1,0,0.00,17.17
1789494260,193894300,53,0,0,0,0.00,10.42
1789494261,193797591,60,0,0,0,0.00,16.67
1789494262,193888879,42,0,0,0,0.00,8.25
1789494263,195260151,50,0,0,0,0.00,11.22
1789494264,193906458,47,0,0,0,0.00,12.00
1789494265,193791750,45,0,0,0,0.00,7.45
1789494266,193953038,24,0,0,0,0.00,7.92
1789494267,194965316,59,1,1,0,0.00,12.24
1789494268,193886620,61,0,0,0,0.00,12.50
1789494269,194144908,49,1,1,0,0.00,13.13
1789494270,193938202,28,0,1,0,0.00,7.07
1789494271,193903494,68,0,0,0,0.00,12.37
1789494272,193931786,49,0,0,0,0.00,6.45
1789494273,194318073,54,0,0,0,0.00,13.13
1789494274,193882371,49,1,1,0,0.00,21.21
1789494275,193890663,52,1,1,0,0.00,13.86
1789494276,193992955,52,0,0,0,0.00,11.34
1789494277,193880249,49,0,0,0,0.00,15.69
1789494278,194175538,42,0,0,0,0.00,9.00
1789494279,193889836,48,0,0,0,0.00,12.87
1789494280,194305124,66,1,1,0,0.00,20.19
1789494281,193808424,27,0,0,0,0.00,5.15
1789494282,194022716,43,0,0,0,0.00,8.25
1789494283,193880012,37,0,0,0,0.00,10.00
1789494284,193885307,63,1,1,0,0.00,17.82
1789494285,193884602,45,4,3,0,0.00,13.00
1789494286,193874897,41,0,1,0,0.00,6.19
1789494287,193914192,33,0,0,0,0.00,9.00
1789494288,193892488,56,0,0,0,0.00,11.34
1789494289,193903783,43,0,1,0,0.00,12.24
1789494290,193892080,38,1,1,0,0.00,12.00
1789494291,193946375,24,0,0,0,0.00,4.12
1789494292,193892673,44,0,0,0,0.00,8.33
1789494293,193894969,53,0,0,0,0.00,11.46
1789494294,193887266,39,0,1,0,0.00,5.21
1789494295,193862564,40,0,0,0,0.00,6.19
1789494296,193794862,41,0,0,0,0.00,7.29
1789494297,193883159,42,0,0,0,0.00,8.25
1789494298,193827458,55,1,1,0,0.00,14.85
1789494299,193883755,42,0,0,0,0.00,9.28
1789494300,193923053,34,0,0,0,0.00,8.08
1789494301,193933351,56,2,2,0,0.00,12.00
1789494302,193902651,32,0,1,0,0.00,7.00
1789494303,198842887,35,0,0,0,0.00,9.00
1789494304,193792251,61,0,0,0,0.00,15.00
1789494305,193940548,31,0,0,0,0.00,5.15
1789494306,193797850,84,0,1,0,0.00,9.78
1789494307,193815150,78,1,1,0,0.00,17.17
1789494308,194002447,85,0,2,0,0.00,12.09
1789494309,193936749,40,0,0,0,0.00,7.29
1789494310,193912050,72,0,0,0,0.00,14.85
1789494311,193837352,59,0,0,0,0.00,11.34
1789494312,194881639,34,0,0,0,0.00,8.08
1789494313,193792955,52,0,0,0,0.00,12.24
1789494314,193900255,41,0,1,0,0.00,12.75
1789494315,193801558,58,0,0,0,0.00,12.50
1789494316,193832859,54,1,1,0,0.00,12.63
1789494317,195686138,54,0,0,0,0.00,15.69
1789494318,193869464,49,1,1,0,0.00,12.24
1789494319,194612757,55,0,0,0,2.00,11.58
1789494320,195657047,74,0,0,0,2.00,15.62
1789494321,193919372,50,0,0,0,0.00,12.37
1789494322,196237646,48,0,0,0,2.00,14.71
1789494323,193812980,60,0,0,0,0.00,11.46
1789494324,193884283,46,1,1,0,0.00,7.53
1789494325,196258557,50,1,1,0,2.00,12.24
1789494326,195566870,49,1,0,0,2.00,13.13
1789494327,193899195,46,1,1,0,0.00,13.86
1789494328,193884500,45,0,1,0,0.00,9.28
1789494329,193909805,51,0,0,0,0.00,8.42
1789494330,193893110,40,0,0,0,0.00,10.10
1789494331,194728405,53,0,0,0,0.00,12.37
1789494332,193915721,40,0,0,0,0.00,6.32
1789494333,193798028,50,1,1,0,0.00,11.34
1789494334,193680335,48,0,0,0,0.00,22.22
1789494335,195235622,58,0,0,0,0.00,11.00
1789494336,193819946,35,0,0,0,0.00,10.89
1789494337,193879252,56,0,0,0,0.00,14.14
1789494338,193802560,59,0,0,0,0.00,11.46
1789494339,193780867,51,0,0,0,0.00,9.38
1789494340,193914172,47,1,1,0,0.00,14.85
